STATION,LINENAME,DATE,TIME,ENTRIES,EXITS
BEDFORD AV,L,02/16/2017,03:00:00,3146533,0001217260                                             
BEDFORD AV,L,02/16/2017,07:00:00,3146651,0001217291                                             
BEDFORD AV,L,02/16/2017,11:00:00,3147775,0001217424                                             
BEDFORD AV,L,02/16/2017,15:00:00,3148221,0001217542                                             
BEDFORD AV,L,02/16/2017,19:00:00,3148894,0001217997                                             
BEDFORD AV,L,02/16/2017,23:00:00,3149310,0001218366                                             
BEDFORD AV,L,02/16/2017,03:00:00,750895,0000793693                                             
BEDFORD AV,L,02/16/2017,07:00:00,750974,0000793737                                             
BEDFORD AV,L,02/16/2017,11:00:00,751750,0000794025                                             
BEDFORD AV,L,02/16/2017,15:00:00,752051,0000794327                                             
BEDFORD AV,L,02/16/2017,19:00:00,752540,0000795229                                             
BEDFORD AV,L,02/16/2017,23:00:00,752816,0000796019                                             
BEDFORD AV,L,02/16/2017,03:00:00,18315276,0027418773                                             
BEDFORD AV,L,02/16/2017,07:00:00,18315305,0027418845                                             
BEDFORD AV,L,02/16/2017,11:00:00,18315643,0027419459                                             
BEDFORD AV,L,02/16/2017,15:00:00,18315798,0027419977                                             
BEDFORD AV,L,02/16/2017,19:00:00,18316076,0027421197                                             
BEDFORD AV,L,02/16/2017,23:00:00,18316299,0027422096                                             
BEDFORD AV,L,02/16/2017,03:00:00,15785692,0020271312                                             
BEDFORD AV,L,02/16/2017,07:00:00,15785712,0020271377                                             
BEDFORD AV,L,02/16/2017,11:00:00,15786019,0020271877                                             
BEDFORD AV,L,02/16/2017,15:00:00,15786166,0020272287                                             
BEDFORD AV,L,02/16/2017,19:00:00,15786462,0020273306                                             
BEDFORD AV,L,02/16/2017,23:00:00,15786654,0020274159                                             
BEDFORD AV,L,02/16/2017,03:00:00,12843541,0013773894                                             
BEDFORD AV,L,02/16/2017,07:00:00,12843566,0013773996                                             
BEDFORD AV,L,02/16/2017,11:00:00,12844264,0013774671                                             
BEDFORD AV,L,02/16/2017,15:00:00,12844553,0013775135                                             
BEDFORD AV,L,02/16/2017,19:00:00,12845080,0013776215                                             
BEDFORD AV,L,02/16/2017,23:00:00,12845371,0013777067                                             
BEDFORD AV,L,02/16/2017,03:00:00,21719621,0011499618                                             
BEDFORD AV,L,02/16/2017,07:00:00,21719699,0011499768                                             
BEDFORD AV,L,02/16/2017,11:00:00,21721087,0011500216                                             
BEDFORD AV,L,02/16/2017,15:00:00,21721650,0011500680                                             
BEDFORD AV,L,02/16/2017,19:00:00,21722518,0011501805                                             
BEDFORD AV,L,02/16/2017,23:00:00,21723058,0011502737                                             
BEDFORD AV,L,02/16/2017,03:00:00,6456261,0001295107                                             
BEDFORD AV,L,02/16/2017,07:00:00,6456428,0001295222                                             
BEDFORD AV,L,02/16/2017,11:00:00,6458383,0001295309                                             
BEDFORD AV,L,02/16/2017,15:00:00,6459385,0001295483                                             
BEDFORD AV,L,02/16/2017,19:00:00,6460886,0001295721                                             
BEDFORD AV,L,02/16/2017,23:00:00,6461988,0001296009                                             
BEDFORD AV,L,02/16/2017,03:00:00,67322010,0016782682                                             
BEDFORD AV,L,02/16/2017,07:00:00,67322044,0016782683                                             
BEDFORD AV,L,02/16/2017,11:00:00,67322671,0016782684                                             
BEDFORD AV,L,02/16/2017,15:00:00,67322805,0016782688                                             
BEDFORD AV,L,02/16/2017,19:00:00,67323050,0016782696                                             
BEDFORD AV,L,02/16/2017,23:00:00,67323168,0016782698                                             
BEDFORD AV,L,02/16/2017,03:00:00,117462403,0000004600                                             
BEDFORD AV,L,02/16/2017,07:00:00,117462403,0000004600                                             
BEDFORD AV,L,02/16/2017,11:00:00,117462655,0000004602                                             
BEDFORD AV,L,02/16/2017,15:00:00,117462696,0000004614                                             
BEDFORD AV,L,02/16/2017,19:00:00,117462797,0000004657                                             
BEDFORD AV,L,02/16/2017,23:00:00,117462860,0000004684                                             
BEDFORD AV,L,02/16/2017,03:00:00,1172501,0002562967                                             
BEDFORD AV,L,02/16/2017,07:00:00,1172596,0002563041                                             
BEDFORD AV,L,02/16/2017,11:00:00,1173376,0002563897                                             
BEDFORD AV,L,02/16/2017,15:00:00,1173718,0002564359                                             
BEDFORD AV,L,02/16/2017,19:00:00,1174125,0002565614                                             
BEDFORD AV,L,02/16/2017,23:00:00,1174345,0002566668                                             
BEDFORD AV,L,02/16/2017,03:00:00,43073,0000086957                                             
BEDFORD AV,L,02/16/2017,07:00:00,43130,0000087001                                             
BEDFORD AV,L,02/16/2017,11:00:00,43774,0000087537                                             
BEDFORD AV,L,02/16/2017,15:00:00,43977,0000087910                                             
BEDFORD AV,L,02/16/2017,19:00:00,44293,0000088932                                             
BEDFORD AV,L,02/16/2017,23:00:00,44473,0000089797                                             
BEDFORD AV,L,02/16/2017,03:00:00,936939,0002143191                                             
BEDFORD AV,L,02/16/2017,07:00:00,936966,0002143238                                             
BEDFORD AV,L,02/16/2017,11:00:00,937690,0002143484                                             
BEDFORD AV,L,02/16/2017,15:00:00,937928,0002143772                                             
BEDFORD AV,L,02/16/2017,19:00:00,938232,0002144699                                             
BEDFORD AV,L,02/16/2017,23:00:00,938381,0002145538                                             
BEDFORD AV,L,02/16/2017,03:00:00,410663,0000472220                                             
BEDFORD AV,L,02/16/2017,07:00:00,410737,0000472241                                             
BEDFORD AV,L,02/16/2017,11:00:00,411779,0000472342                                             
BEDFORD AV,L,02/16/2017,15:00:00,412129,0000472530                                             
BEDFORD AV,L,02/16/2017,19:00:00,412526,0000473378                                             
BEDFORD AV,L,02/16/2017,23:00:00,412745,0000474125                                             
BEDFORD AV,L,02/17/2017,03:00:00,3149467,0001218434                                             
BEDFORD AV,L,02/17/2017,07:00:00,3149589,0001218461                                             
BEDFORD AV,L,02/17/2017,11:00:00,3150647,0001218651                                             
BEDFORD AV,L,02/17/2017,15:00:00,3151192,0001218790                                             
BEDFORD AV,L,02/17/2017,19:00:00,3151885,0001219304                                             
BEDFORD AV,L,02/17/2017,23:00:00,3152420,0001219626                                             
BEDFORD AV,L,02/17/2017,03:00:00,752950,0000796194                                             
BEDFORD AV,L,02/17/2017,07:00:00,753036,0000796262                                             
BEDFORD AV,L,02/17/2017,11:00:00,753784,0000796562                                             
BEDFORD AV,L,02/17/2017,15:00:00,754140,0000796950                                             
BEDFORD AV,L,02/17/2017,19:00:00,754689,0000797888                                             
BEDFORD AV,L,02/17/2017,23:00:00,755041,0000798692                                             
BEDFORD AV,L,02/17/2017,03:00:00,18316388,0027422239                                             
BEDFORD AV,L,02/17/2017,07:00:00,18316430,0027422320                                             
BEDFORD AV,L,02/17/2017,11:00:00,18316765,0027422981                                             
BEDFORD AV,L,02/17/2017,15:00:00,18316955,0027423660                                             
BEDFORD AV,L,02/17/2017,19:00:00,18317278,0027424961                                             
BEDFORD AV,L,02/17/2017,23:00:00,18317505,0027425995                                             
BEDFORD AV,L,02/17/2017,03:00:00,15786751,0020274286                                             
BEDFORD AV,L,02/17/2017,07:00:00,15786779,0020274385                                             
BEDFORD AV,L,02/17/2017,11:00:00,15787135,0020274939                                             
BEDFORD AV,L,02/17/2017,15:00:00,15787354,0020275544                                             
BEDFORD AV,L,02/17/2017,19:00:00,15787679,0020276675                                             
BEDFORD AV,L,02/17/2017,23:00:00,15787939,0020277588                                             
BEDFORD AV,L,02/17/2017,03:00:00,12845468,0013777245                                             
BEDFORD AV,L,02/17/2017,07:00:00,12845511,0013777366                                             
BEDFORD AV,L,02/17/2017,11:00:00,12846251,0013778019                                             
BEDFORD AV,L,02/17/2017,15:00:00,12846651,0013778579                                             
BEDFORD AV,L,02/17/2017,19:00:00,12847220,0013779834                                             
BEDFORD AV,L,02/17/2017,23:00:00,12847710,0013780647                                             
BEDFORD AV,L,02/17/2017,03:00:00,21723250,0011502879                                             
BEDFORD AV,L,02/17/2017,07:00:00,21723343,0011503078                                             
BEDFORD AV,L,02/17/2017,11:00:00,21724613,0011503551                                             
BEDFORD AV,L,02/17/2017,15:00:00,21725392,0011504050                                             
BEDFORD AV,L,02/17/2017,19:00:00,21726370,0011505211                                             
BEDFORD AV,L,02/17/2017,23:00:00,21727179,0011506019                                             
BEDFORD AV,L,02/17/2017,03:00:00,6462313,0001296104                                             
BEDFORD AV,L,02/17/2017,07:00:00,6462533,0001296241                                             
BEDFORD AV,L,02/17/2017,11:00:00,6464235,0001296347                                             
BEDFORD AV,L,02/17/2017,15:00:00,6465046,0001296500                                             
BEDFORD AV,L,02/17/2017,19:00:00,6466623,0001296730                                             
BEDFORD AV,L,02/17/2017,23:00:00,6467546,0001296970                                             
BEDFORD AV,L,02/17/2017,03:00:00,67323198,0016782699                                             
BEDFORD AV,L,02/17/2017,07:00:00,67323225,0016782700                                             
BEDFORD AV,L,02/17/2017,11:00:00,67323729,0016782702                                             
BEDFORD AV,L,02/17/2017,15:00:00,67323895,0016782707                                             
BEDFORD AV,L,02/17/2017,19:00:00,67324140,0016782712                                             
BEDFORD AV,L,02/17/2017,23:00:00,67324287,0016782719                                             
BEDFORD AV,L,02/17/2017,03:00:00,117462872,0000004684                                             
BEDFORD AV,L,02/17/2017,07:00:00,117462876,0000004685                                             
BEDFORD AV,L,02/17/2017,11:00:00,117463058,0000004690                                             
BEDFORD AV,L,02/17/2017,15:00:00,117463113,0000004698                                             
BEDFORD AV,L,02/17/2017,19:00:00,117463216,0000004746                                             
BEDFORD AV,L,02/17/2017,23:00:00,117463277,0000004754                                             
BEDFORD AV,L,02/17/2017,03:00:00,1174397,0002566840                                             
BEDFORD AV,L,02/17/2017,07:00:00,1174478,0002566928                                             
BEDFORD AV,L,02/17/2017,11:00:00,1175208,0002567845                                             
BEDFORD AV,L,02/17/2017,15:00:00,1175610,0002568480                                             
BEDFORD AV,L,02/17/2017,19:00:00,1175976,0002569878                                             
BEDFORD AV,L,02/17/2017,23:00:00,1176227,0002570945                                             
BEDFORD AV,L,02/17/2017,03:00:00,44510,0000089945                                             
BEDFORD AV,L,02/17/2017,07:00:00,44551,0000090002                                             
BEDFORD AV,L,02/17/2017,11:00:00,45153,0000090488                                             
BEDFORD AV,L,02/17/2017,15:00:00,45414,0000090930                                             
BEDFORD AV,L,02/17/2017,19:00:00,45708,0000092095                                             
BEDFORD AV,L,02/17/2017,23:00:00,45934,0000093031                                             
BEDFORD AV,L,02/17/2017,03:00:00,938424,0002145657                                             
BEDFORD AV,L,02/17/2017,07:00:00,938450,0002145709                                             
BEDFORD AV,L,02/17/2017,11:00:00,939151,0002145976                                             
BEDFORD AV,L,02/17/2017,15:00:00,939367,0002146342                                             
BEDFORD AV,L,02/17/2017,19:00:00,939627,0002147478                                             
BEDFORD AV,L,02/17/2017,23:00:00,939854,0002148272                                             
BEDFORD AV,L,02/17/2017,03:00:00,412791,0000474215                                             
BEDFORD AV,L,02/17/2017,07:00:00,412864,0000474248                                             
BEDFORD AV,L,02/17/2017,11:00:00,413784,0000474358                                             
BEDFORD AV,L,02/17/2017,15:00:00,414142,0000474596                                             
BEDFORD AV,L,02/17/2017,19:00:00,414544,0000475517                                             
BEDFORD AV,L,02/17/2017,23:00:00,414861,0000476100                                             
BEDFORD AV,L,02/18/2017,03:00:00,3152726,0001219744                                             
BEDFORD AV,L,02/18/2017,07:00:00,3152807,0001219762                                             
BEDFORD AV,L,02/18/2017,11:00:00,3153090,0001219829                                             
BEDFORD AV,L,02/18/2017,15:00:00,3153768,0001220036                                             
BEDFORD AV,L,02/18/2017,19:00:00,3154761,0001220452                                             
BEDFORD AV,L,02/18/2017,23:00:00,3155475,0001220709                                             
BEDFORD AV,L,02/19/2017,03:00:00,3155917,0001220821                                             
BEDFORD AV,L,02/19/2017,07:00:00,3156024,0001220837                                             
BEDFORD AV,L,02/19/2017,11:00:00,3156244,0001220902                                             
BEDFORD AV,L,02/19/2017,15:00:00,3156873,0001221165                                             
BEDFORD AV,L,02/19/2017,19:00:00,3157896,0001221557                                             
BEDFORD AV,L,02/19/2017,23:00:00,3158433,0001221745                                             
BEDFORD AV,L,02/20/2017,03:00:00,3158655,0001221798                                             
BEDFORD AV,L,02/20/2017,07:00:00,3158742,0001221821                                             
BEDFORD AV,L,02/20/2017,11:00:00,3159199,0001221893                                             
BEDFORD AV,L,02/20/2017,15:00:00,3159793,0001222078                                             
BEDFORD AV,L,02/20/2017,19:00:00,3160585,0001222418                                             
BEDFORD AV,L,02/20/2017,23:00:00,3161011,0001222590                                             
BEDFORD AV,L,02/21/2017,03:00:00,3161108,0001222611                                             
BEDFORD AV,L,02/21/2017,07:00:00,3161203,0001222632                                             
BEDFORD AV,L,02/21/2017,11:00:00,3162305,0001222749                                             
BEDFORD AV,L,02/21/2017,15:00:00,3162793,0001222851                                             
BEDFORD AV,L,02/21/2017,19:00:00,3163436,0001223312                                             
BEDFORD AV,L,02/21/2017,23:00:00,3163810,0001223617                                             
BEDFORD AV,L,02/22/2017,03:00:00,3163925,0001223655                                             
BEDFORD AV,L,02/22/2017,07:00:00,3164037,0001223683                                             
BEDFORD AV,L,02/22/2017,11:00:00,3165211,0001223783                                             
BEDFORD AV,L,02/22/2017,15:00:00,3165691,0001223884                                             
BEDFORD AV,L,02/22/2017,19:00:00,3166382,0001224364                                             
BEDFORD AV,L,02/22/2017,23:00:00,3166805,0001224766                                             
BEDFORD AV,L,02/23/2017,03:00:00,3167013,0001224829                                             
BEDFORD AV,L,02/23/2017,07:00:00,3167119,0001224860                                             
BEDFORD AV,L,02/23/2017,11:00:00,3168241,0001224969                                             
BEDFORD AV,L,02/23/2017,15:00:00,3168766,0001225082                                             
BEDFORD AV,L,02/23/2017,19:00:00,3169463,0001225524                                             
BEDFORD AV,L,02/23/2017,23:00:00,3169928,0001225957                                             
BEDFORD AV,L,02/24/2017,03:00:00,3170153,0001226033                                             
BEDFORD AV,L,02/24/2017,07:00:00,3170254,0001226060                                             
BEDFORD AV,L,02/24/2017,08:03:08,3170444,0001226083                                             
BEDFORD AV,L,02/24/2017,11:00:00,3171349,0001226166                                             
BEDFORD AV,L,02/24/2017,15:00:00,3171885,0001226295                                             
BEDFORD AV,L,02/24/2017,19:00:00,3172626,0001226882                                             
BEDFORD AV,L,02/24/2017,23:00:00,3173165,0001227321                                             
BEDFORD AV,L,02/18/2017,03:00:00,755277,0000798935                                             
BEDFORD AV,L,02/18/2017,07:00:00,755338,0000798982                                             
BEDFORD AV,L,02/18/2017,11:00:00,755498,0000799185                                             
BEDFORD AV,L,02/18/2017,15:00:00,756006,0000799685                                             
BEDFORD AV,L,02/18/2017,19:00:00,756886,0000800527                                             
BEDFORD AV,L,02/18/2017,23:00:00,757517,0000801105                                             
BEDFORD AV,L,02/19/2017,03:00:00,757912,0000801354                                             
BEDFORD AV,L,02/19/2017,07:00:00,757995,0000801393                                             
BEDFORD AV,L,02/19/2017,11:00:00,758107,0000801551                                             
BEDFORD AV,L,02/19/2017,15:00:00,758596,0000802101                                             
BEDFORD AV,L,02/19/2017,19:00:00,759508,0000802797                                             
BEDFORD AV,L,02/19/2017,23:00:00,759956,0000803220                                             
BEDFORD AV,L,02/20/2017,03:00:00,760169,0000803333                                             
BEDFORD AV,L,02/20/2017,07:00:00,760237,0000803388                                             
BEDFORD AV,L,02/20/2017,11:00:00,760493,0000803636                                             
BEDFORD AV,L,02/20/2017,15:00:00,760938,0000804126                                             
BEDFORD AV,L,02/20/2017,19:00:00,761568,0000804883                                             
BEDFORD AV,L,02/20/2017,23:00:00,761849,0000805258                                             
BEDFORD AV,L,02/21/2017,03:00:00,761927,0000805318                                             
BEDFORD AV,L,02/21/2017,07:00:00,761978,0000805392                                             
BEDFORD AV,L,02/21/2017,11:00:00,762753,0000805613                                             
BEDFORD AV,L,02/21/2017,15:00:00,763055,0000805943                                             
BEDFORD AV,L,02/21/2017,19:00:00,763572,0000806756                                             
BEDFORD AV,L,02/21/2017,23:00:00,763815,0000807514                                             
BEDFORD AV,L,02/22/2017,03:00:00,763903,0000807624                                             
BEDFORD AV,L,02/22/2017,07:00:00,763964,0000807697                                             
BEDFORD AV,L,02/22/2017,11:00:00,764665,0000807986                                             
BEDFORD AV,L,02/22/2017,15:00:00,764935,0000808321                                             
BEDFORD AV,L,02/22/2017,19:00:00,765489,0000809183                                             
BEDFORD AV,L,02/22/2017,23:00:00,765823,0000810033                                             
BEDFORD AV,L,02/23/2017,03:00:00,765997,0000810148                                             
BEDFORD AV,L,02/23/2017,07:00:00,766051,0000810229                                             
BEDFORD AV,L,02/23/2017,11:00:00,766794,0000810482                                             
BEDFORD AV,L,02/23/2017,15:00:00,767129,0000810784                                             
BEDFORD AV,L,02/23/2017,19:00:00,767674,0000811780                                             
BEDFORD AV,L,02/23/2017,23:00:00,768030,0000812743                                             
BEDFORD AV,L,02/24/2017,03:00:00,768220,0000812893                                             
BEDFORD AV,L,02/24/2017,07:00:00,768283,0000812959                                             
BEDFORD AV,L,02/24/2017,08:03:08,768381,0000813039                                             
BEDFORD AV,L,02/24/2017,11:00:00,769015,0000813260                                             
BEDFORD AV,L,02/24/2017,15:00:00,769417,0000813606                                             
BEDFORD AV,L,02/24/2017,19:00:00,770045,0000814660                                             
BEDFORD AV,L,02/24/2017,23:00:00,770474,0000815466                                             
BEDFORD AV,L,02/18/2017,03:00:00,18317700,0027426295                                             
BEDFORD AV,L,02/18/2017,07:00:00,18317733,0027426348                                             
BEDFORD AV,L,02/18/2017,11:00:00,18317821,0027426672                                             
BEDFORD AV,L,02/18/2017,15:00:00,18318136,0027427643                                             
BEDFORD AV,L,02/18/2017,19:00:00,18318717,0027429046                                             
BEDFORD AV,L,02/18/2017,23:00:00,18319141,0027430103                                             
BEDFORD AV,L,02/19/2017,03:00:00,18319404,0027430482                                             
BEDFORD AV,L,02/19/2017,07:00:00,18319460,0027430526                                             
BEDFORD AV,L,02/19/2017,11:00:00,18319506,0027430777                                             
BEDFORD AV,L,02/19/2017,15:00:00,18319784,0027431862                                             
BEDFORD AV,L,02/19/2017,19:00:00,18320305,0027433133                                             
BEDFORD AV,L,02/19/2017,23:00:00,18320614,0027433779                                             
BEDFORD AV,L,02/20/2017,03:00:00,18320740,0027433969                                             
BEDFORD AV,L,02/20/2017,07:00:00,18320787,0027434037                                             
BEDFORD AV,L,02/20/2017,11:00:00,18320877,0027434406                                             
BEDFORD AV,L,02/20/2017,15:00:00,18321115,0027435283                                             
BEDFORD AV,L,02/20/2017,19:00:00,18321497,0027436403                                             
BEDFORD AV,L,02/20/2017,23:00:00,18321655,0027436985                                             
BEDFORD AV,L,02/21/2017,03:00:00,18321721,0027437060                                             
BEDFORD AV,L,02/21/2017,07:00:00,18321741,0027437147                                             
BEDFORD AV,L,02/21/2017,11:00:00,18322069,0027437694                                             
BEDFORD AV,L,02/21/2017,15:00:00,18322239,0027438200                                             
BEDFORD AV,L,02/21/2017,19:00:00,18322561,0027439399                                             
BEDFORD AV,L,02/21/2017,23:00:00,18322728,0027440257                                             
BEDFORD AV,L,02/22/2017,03:00:00,18322790,0027440349                                             
BEDFORD AV,L,02/22/2017,07:00:00,18322809,0027440423                                             
BEDFORD AV,L,02/22/2017,11:00:00,18323147,0027441012                                             
BEDFORD AV,L,02/22/2017,15:00:00,18323288,0027441572                                             
BEDFORD AV,L,02/22/2017,19:00:00,18323589,0027442753                                             
BEDFORD AV,L,02/22/2017,23:00:00,18323783,0027443704                                             
BEDFORD AV,L,02/23/2017,03:00:00,18323905,0027443835                                             
BEDFORD AV,L,02/23/2017,07:00:00,18323927,0027443923                                             
BEDFORD AV,L,02/23/2017,11:00:00,18324250,0027444446                                             
BEDFORD AV,L,02/23/2017,15:00:00,18324423,0027444991                                             
BEDFORD AV,L,02/23/2017,19:00:00,18324771,0027446284                                             
BEDFORD AV,L,02/23/2017,23:00:00,18325021,0027447376                                             
BEDFORD AV,L,02/24/2017,03:00:00,18325144,0027447553                                             
BEDFORD AV,L,02/24/2017,07:00:00,18325175,0027447655                                             
BEDFORD AV,L,02/24/2017,08:03:08,18325217,0027447773                                             
BEDFORD AV,L,02/24/2017,11:00:00,18325523,0027448279                                             
BEDFORD AV,L,02/24/2017,15:00:00,18325777,0027448989                                             
BEDFORD AV,L,02/24/2017,19:00:00,18326143,0027450543                                             
BEDFORD AV,L,02/24/2017,23:00:00,18326427,0027451766                                             
BEDFORD AV,L,02/18/2017,03:00:00,15788096,0020277864                                             
BEDFORD AV,L,02/18/2017,07:00:00,15788150,0020277906                                             
BEDFORD AV,L,02/18/2017,11:00:00,15788222,0020278223                                             
BEDFORD AV,L,02/18/2017,15:00:00,15788501,0020279063                                             
BEDFORD AV,L,02/18/2017,19:00:00,15789110,0020280101                                             
BEDFORD AV,L,02/18/2017,23:00:00,15789538,0020280939                                             
BEDFORD AV,L,02/19/2017,03:00:00,15789820,0020281199                                             
BEDFORD AV,L,02/19/2017,07:00:00,15789885,0020281239                                             
BEDFORD AV,L,02/19/2017,11:00:00,15789942,0020281479                                             
BEDFORD AV,L,02/19/2017,15:00:00,15790211,0020282335                                             
BEDFORD AV,L,02/19/2017,19:00:00,15790743,0020283283                                             
BEDFORD AV,L,02/19/2017,23:00:00,15791020,0020283842                                             
BEDFORD AV,L,02/20/2017,03:00:00,15791136,0020284025                                             
BEDFORD AV,L,02/20/2017,07:00:00,15791171,0020284083                                             
BEDFORD AV,L,02/20/2017,11:00:00,15791276,0020284396                                             
BEDFORD AV,L,02/20/2017,15:00:00,15791539,0020285016                                             
BEDFORD AV,L,02/20/2017,19:00:00,15791912,0020285960                                             
BEDFORD AV,L,02/20/2017,23:00:00,15792101,0020286483                                             
BEDFORD AV,L,02/21/2017,03:00:00,15792144,0020286557                                             
BEDFORD AV,L,02/21/2017,07:00:00,15792179,0020286651                                             
BEDFORD AV,L,02/21/2017,11:00:00,15792491,0020287153                                             
BEDFORD AV,L,02/21/2017,15:00:00,15792611,0020287600                                             
BEDFORD AV,L,02/21/2017,19:00:00,15792929,0020288619                                             
BEDFORD AV,L,02/21/2017,23:00:00,15793090,0020289337                                             
BEDFORD AV,L,02/22/2017,03:00:00,15793148,0020289402                                             
BEDFORD AV,L,02/22/2017,07:00:00,15793168,0020289492                                             
BEDFORD AV,L,02/22/2017,11:00:00,15793565,0020290011                                             
BEDFORD AV,L,02/22/2017,15:00:00,15793702,0020290473                                             
BEDFORD AV,L,02/22/2017,19:00:00,15794051,0020291531                                             
BEDFORD AV,L,02/22/2017,23:00:00,15794236,0020292420                                             
BEDFORD AV,L,02/23/2017,03:00:00,15794335,0020292547                                             
BEDFORD AV,L,02/23/2017,07:00:00,15794358,0020292637                                             
BEDFORD AV,L,02/23/2017,11:00:00,15794675,0020293138                                             
BEDFORD AV,L,02/23/2017,15:00:00,15794859,0020293640                                             
BEDFORD AV,L,02/23/2017,19:00:00,15795288,0020294678                                             
BEDFORD AV,L,02/23/2017,23:00:00,15795635,0020295610                                             
BEDFORD AV,L,02/24/2017,03:00:00,15795781,0020295757                                             
BEDFORD AV,L,02/24/2017,07:00:00,15795803,0020295861                                             
BEDFORD AV,L,02/24/2017,08:03:08,15795841,0020295963                                             
BEDFORD AV,L,02/24/2017,11:00:00,15796147,0020296422                                             
BEDFORD AV,L,02/24/2017,15:00:00,15796499,0020296957                                             
BEDFORD AV,L,02/24/2017,19:00:00,15796962,0020298187                                             
BEDFORD AV,L,02/24/2017,23:00:00,15797249,0020299300                                             
BEDFORD AV,L,02/18/2017,03:00:00,12847981,0013780914                                             
BEDFORD AV,L,02/18/2017,07:00:00,12848039,0013780959                                             
BEDFORD AV,L,02/18/2017,11:00:00,12848201,0013781264                                             
BEDFORD AV,L,02/18/2017,15:00:00,12848702,0013782037                                             
BEDFORD AV,L,02/18/2017,19:00:00,12849628,0013782930                                             
BEDFORD AV,L,02/18/2017,23:00:00,12850327,0013783666                                             
BEDFORD AV,L,02/19/2017,03:00:00,12850653,0013783912                                             
BEDFORD AV,L,02/19/2017,07:00:00,12850711,0013783961                                             
BEDFORD AV,L,02/19/2017,11:00:00,12850826,0013784179                                             
BEDFORD AV,L,02/19/2017,15:00:00,12851326,0013784943                                             
BEDFORD AV,L,02/19/2017,19:00:00,12852211,0013785840                                             
BEDFORD AV,L,02/19/2017,23:00:00,12852675,0013786358                                             
BEDFORD AV,L,02/20/2017,03:00:00,12852845,0013786522                                             
BEDFORD AV,L,02/20/2017,07:00:00,12852883,0013786611                                             
BEDFORD AV,L,02/20/2017,11:00:00,12853105,0013786941                                             
BEDFORD AV,L,02/20/2017,15:00:00,12853546,0013787589                                             
BEDFORD AV,L,02/20/2017,19:00:00,12854186,0013788548                                             
BEDFORD AV,L,02/20/2017,23:00:00,12854498,0013789062                                             
BEDFORD AV,L,02/21/2017,03:00:00,12854574,0013789130                                             
BEDFORD AV,L,02/21/2017,07:00:00,12854622,0013789236                                             
BEDFORD AV,L,02/21/2017,11:00:00,12855276,0013789903                                             
BEDFORD AV,L,02/21/2017,15:00:00,12855544,0013790338                                             
BEDFORD AV,L,02/21/2017,19:00:00,12856092,0013791468                                             
BEDFORD AV,L,02/21/2017,23:00:00,12856381,0013792246                                             
BEDFORD AV,L,02/22/2017,03:00:00,12856482,0013792333                                             
BEDFORD AV,L,02/22/2017,07:00:00,12856522,0013792443                                             
BEDFORD AV,L,02/22/2017,11:00:00,12857395,0013793058                                             
BEDFORD AV,L,02/22/2017,15:00:00,12857667,0013793570                                             
BEDFORD AV,L,02/22/2017,19:00:00,12858292,0013794719                                             
BEDFORD AV,L,02/22/2017,23:00:00,12858633,0013795657                                             
BEDFORD AV,L,02/23/2017,03:00:00,12858783,0013795781                                             
BEDFORD AV,L,02/23/2017,07:00:00,12858814,0013795896                                             
BEDFORD AV,L,02/23/2017,11:00:00,12859568,0013796475                                             
BEDFORD AV,L,02/23/2017,15:00:00,12859898,0013796969                                             
BEDFORD AV,L,02/23/2017,19:00:00,12860621,0013798019                                             
BEDFORD AV,L,02/23/2017,23:00:00,12861229,0013799026                                             
BEDFORD AV,L,02/24/2017,03:00:00,12861399,0013799201                                             
BEDFORD AV,L,02/24/2017,07:00:00,12861439,0013799318                                             
BEDFORD AV,L,02/24/2017,08:03:08,12861540,0013799447                                             
BEDFORD AV,L,02/24/2017,11:00:00,12862195,0013799868                                             
BEDFORD AV,L,02/24/2017,15:00:00,12862951,0013800331                                             
BEDFORD AV,L,02/24/2017,19:00:00,12863757,0013801554                                             
BEDFORD AV,L,02/24/2017,23:00:00,12864230,0013802598                                             
BEDFORD AV,L,02/18/2017,03:00:00,21727633,0011506286                                             
BEDFORD AV,L,02/18/2017,07:00:00,21727739,0011506333                                             
BEDFORD AV,L,02/18/2017,11:00:00,21728008,0011506684                                             
BEDFORD AV,L,02/18/2017,15:00:00,21728863,0011507417                                             
BEDFORD AV,L,02/18/2017,19:00:00,21730170,0011508065                                             
BEDFORD AV,L,02/18/2017,23:00:00,21731153,0011508601                                             
BEDFORD AV,L,02/19/2017,03:00:00,21731613,0011508867                                             
BEDFORD AV,L,02/19/2017,07:00:00,21731722,0011508921                                             
BEDFORD AV,L,02/19/2017,11:00:00,21732019,0011509158                                             
BEDFORD AV,L,02/19/2017,15:00:00,21732897,0011509782                                             
BEDFORD AV,L,02/19/2017,19:00:00,21734189,0011510367                                             
BEDFORD AV,L,02/19/2017,23:00:00,21734959,0011510727                                             
BEDFORD AV,L,02/20/2017,03:00:00,21735215,0011510881                                             
BEDFORD AV,L,02/20/2017,07:00:00,21735275,0011510978                                             
BEDFORD AV,L,02/20/2017,11:00:00,21735754,0011511353                                             
BEDFORD AV,L,02/20/2017,15:00:00,21736538,0011511848                                             
BEDFORD AV,L,02/20/2017,19:00:00,21737656,0011512592                                             
BEDFORD AV,L,02/20/2017,23:00:00,21738231,0011513051                                             
BEDFORD AV,L,02/21/2017,03:00:00,21738371,0011513142                                             
